,HCHO Value,Location,Date,Next Date
1996,,Kurunegala Proper,2019-06-21,2019-06-22
1997,6.276923714177916e-05,Kurunegala Proper,2019-06-22,2019-06-23
1998,3.975250153742814e-06,Kurunegala Proper,2019-06-23,2019-06-24
1999,2.350395803767515e-05,Kurunegala Proper,2019-06-24,2019-06-25
2000,,Kurunegala Proper,2019-06-25,2019-06-26
2001,,Kurunegala Proper,2019-06-26,2019-06-27
2002,9.21571666151843e-05,Kurunegala Proper,2019-06-27,2019-06-28
2003,6.881439911210648e-05,Kurunegala Proper,2019-06-28,2019-06-29
2004,4.0286492569713336e-05,Kurunegala Proper,2019-06-29,2019-06-30
2005,9.635928192938444e-05,Kurunegala Proper,2019-06-30,2019-07-01
2006,0.0001139054980655,Kurunegala Proper,2019-07-01,2019-07-02
2007,-3.141104389214888e-05,Kurunegala Proper,2019-07-02,2019-07-03
2008,9.606986007138548e-05,Kurunegala Proper,2019-07-03,2019-07-04
2009,0.0001960435483633,Kurunegala Proper,2019-07-04,2019-07-05
2010,0.0001459304130623,Kurunegala Proper,2019-07-05,2019-07-06
2011,0.0001095716652343,Kurunegala Proper,2019-07-06,2019-07-07
2012,8.79497175326613e-05,Kurunegala Proper,2019-07-07,2019-07-08
2013,9.495055021976353e-05,Kurunegala Proper,2019-07-08,2019-07-09
2014,5.126272274868695e-05,Kurunegala Proper,2019-07-09,2019-07-10
2015,,Kurunegala Proper,2019-07-10,2019-07-11
2016,0.0001034305735962,Kurunegala Proper,2019-07-11,2019-07-12
2017,0.0001479718659731,Kurunegala Proper,2019-07-12,2019-07-13
2018,,Kurunegala Proper,2019-07-13,2019-07-14
2019,0.0001180037843603,Kurunegala Proper,2019-07-14,2019-07-15
2020,,Kurunegala Proper,2019-07-15,2019-07-16
2021,6.381705256895567e-05,Kurunegala Proper,2019-07-16,2019-07-17
2022,,Kurunegala Proper,2019-07-17,2019-07-18
2023,,Kurunegala Proper,2019-07-18,2019-07-19
2024,,Kurunegala Proper,2019-07-19,2019-07-20
2025,0.0001185178480227,Kurunegala Proper,2019-07-20,2019-07-21
2026,6.974881398491561e-05,Kurunegala Proper,2019-07-21,2019-07-22
2027,,Kurunegala Proper,2019-07-22,2019-07-23
2028,,Kurunegala Proper,2019-07-23,2019-07-24
2029,0.0001310857688385,Kurunegala Proper,2019-07-24,2019-07-25
2030,,Kurunegala Proper,2019-07-25,2019-07-26
2031,0.0002642736307096,Kurunegala Proper,2019-07-26,2019-07-27
2032,0.0001146819336316,Kurunegala Proper,2019-07-27,2019-07-28
2033,5.229923836426428e-05,Kurunegala Proper,2019-07-28,2019-07-29
2034,0.0001509563424204,Kurunegala Proper,2019-07-29,2019-07-30
2035,6.217228796589053e-05,Kurunegala Proper,2019-07-30,2019-07-31
2036,0.0002305019175293,Kurunegala Proper,2019-07-31,2019-08-01
2037,0.0001395386754656,Kurunegala Proper,2019-08-01,2019-08-02
2038,,Kurunegala Proper,2019-08-02,2019-08-03
2039,7.318949563755295e-05,Kurunegala Proper,2019-08-03,2019-08-04
2040,0.0001355912774878,Kurunegala Proper,2019-08-04,2019-08-05
2041,,Kurunegala Proper,2019-08-05,2019-08-06
2042,0.0001834443391999,Kurunegala Proper,2019-08-06,2019-08-07
2043,0.0001614629767598,Kurunegala Proper,2019-08-07,2019-08-08
2044,,Kurunegala Proper,2019-08-08,2019-08-09
2045,9.992599379822794e-06,Kurunegala Proper,2019-08-09,2019-08-10
2046,,Kurunegala Proper,2019-08-10,2019-08-11
2047,,Kurunegala Proper,2019-08-11,2019-08-12
2048,0.0001875035522971,Kurunegala Proper,2019-08-12,2019-08-13
2049,,Kurunegala Proper,2019-08-13,2019-08-14
2050,0.000124756102564,Kurunegala Proper,2019-08-14,2019-08-15
2051,0.000145433951862,Kurunegala Proper,2019-08-15,2019-08-16
2052,9.525990797175922e-05,Kurunegala Proper,2019-08-16,2019-08-17
2053,,Kurunegala Proper,2019-08-17,2019-08-18
2054,0.0001130942443264,Kurunegala Proper,2019-08-18,2019-08-19
2055,0.0001739739424623,Kurunegala Proper,2019-08-19,2019-08-20
2056,5.130698373615829e-06,Kurunegala Proper,2019-08-20,2019-08-21
2057,,Kurunegala Proper,2019-08-21,2019-08-22
2058,,Kurunegala Proper,2019-08-22,2019-08-23
